tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
402,2019-10-12 10:10:27.4430,2019-10-12 10:17:09.8300,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5668,Subscriber,1997,1,61979,-71.10081875417933,42.358282734359356,155553,-71.09771845176873,42.36347810011432,468627.0,469029.0,True,True
191,2019-10-12 10:13:07.6550,2019-10-12 10:16:19.4310,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,5754,Subscriber,1999,1,4324,-71.09505493651935,42.35814261819269,257244,-71.09893700923169,42.36210807486544,468787.0,468979.0,True,True
276,2019-10-12 10:15:23.9390,2019-10-12 10:20:00.0610,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2446,Subscriber,1995,1,100054,-71.09682789340131,42.363661478814336,165136,-71.10597067931202,42.363979216364406,468923.0,469200.0,True,True
338,2019-10-12 10:17:06.5760,2019-10-12 10:22:44.8650,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,2699,Subscriber,1994,1,182562,-71.11282544804564,42.359517110894814,51671,-71.09918245,42.36541835,469026.0,469364.0,True,True
379,2019-10-12 10:27:33.9760,2019-10-12 10:33:53.4870,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,179,MIT Vassar St,42.35560121327927,-71.10394477844237,5215,Subscriber,1995,1,39392,-71.11091921584773,42.357572777255015,246340,-71.10325886488269,42.354991104181686,469653.0,470033.0,True,True
380,2019-10-12 10:30:19.9820,2019-10-12 10:36:40.6520,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,5120,Subscriber,1997,1,55721,-71.1028516577742,42.35797056783474,225746,-71.11377309999999,42.35818935,469819.0,470200.0,True,True
293,2019-10-12 10:32:03.0820,2019-10-12 10:36:56.6270,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5669,Subscriber,1994,1,246346,-71.09950900263856,42.36051361404129,185433,-71.1038178781515,42.363331229904205,469923.0,470216.0,True,True
340,2019-10-12 10:33:36.2550,2019-10-12 10:39:16.8450,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,5985,Subscriber,1995,1,35730,-71.10008752630426,42.36199203207322,120303,-71.11153994978963,42.356698077217395,470016.0,470356.0,True,True
287,2019-10-12 10:34:18.6870,2019-10-12 10:39:05.9270,318,Ames St at Broadway,42.3636929,-71.0875672,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3648,Subscriber,1996,2,153300,-71.0847225450677,42.362063254342985,201809,-71.09108473972115,42.35945065790162,470058.0,470345.0,True,True
733,2019-10-12 10:34:47.0260,2019-10-12 10:47:00.9740,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,4119,Subscriber,1994,2,225717,-71.09378565,42.3574682,224983,-71.1120306,42.356467499999994,470087.0,470820.0,True,True
