tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
467,2019-10-07 07:51:23.5520,2019-10-07 07:59:11.1960,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,3225,Subscriber,1988,1,160202,-71.10305655544639,42.36749783186988,159343,-71.10610254999997,42.35942745,28283.0,28751.0,True,True
161,2019-10-07 07:52:29.8080,2019-10-07 07:55:11.6800,139,Dana Park,42.361780439606044,-71.10809952020645,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4867,Subscriber,1957,2,34281,-71.1095740950551,42.3615807848964,121746,-71.10452531439219,42.365574570553754,28349.0,28511.0,True,True
419,2019-10-07 07:52:32.3290,2019-10-07 07:59:31.4510,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,5633,Subscriber,1985,1,4359,-71.10468070286191,42.35554193189058,259918,-71.08874677967613,42.36303851899954,28352.0,28771.0,True,True
414,2019-10-07 07:53:32.1540,2019-10-07 08:00:26.2510,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08821999999998,4943,Subscriber,1987,1,137818,-71.10528479346004,42.36352174583364,259917,-71.08583953175258,42.36188828648814,28412.0,28826.0,True,True
108,2019-10-07 07:54:33.9490,2019-10-07 07:56:22.1440,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,841,Subscriber,1970,0,225026,-71.10505469999998,42.3572392,202840,-71.09816688186666,42.360312246153676,28473.0,28582.0,True,True
443,2019-10-07 07:55:08.9870,2019-10-07 08:02:32.7970,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,189,Kendall T,42.362427842912396,-71.08495473861693,3303,Subscriber,1991,1,4346,-71.1023018618997,42.35975477195181,203985,-71.08662682386243,42.36103454178034,28508.0,28952.0,True,True
241,2019-10-07 07:56:06.4800,2019-10-07 08:00:07.9190,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,4784,Subscriber,1986,2,55097,-71.1023016616183,42.36332151694771,4361,-71.10359620000001,42.3556175,28566.0,28807.0,True,True
509,2019-10-07 07:56:24.5900,2019-10-07 08:04:53.8600,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,228,One Memorial Drive,42.36161932076685,-71.08043550520959,2387,Subscriber,1995,1,43477,-71.0984067,42.36433094999999,188879,-71.08133505700154,42.36158799315877,28584.0,29093.0,True,True
201,2019-10-07 07:58:56.4330,2019-10-07 08:02:17.8180,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,6121,Subscriber,1998,1,85709,-71.10192810158027,42.35765891586331,201814,-71.0906730683855,42.35941899330216,28736.0,28937.0,True,True
114,2019-10-07 07:59:38.9680,2019-10-07 08:01:33.1370,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,2205,Subscriber,1970,0,225026,-71.10505469999998,42.3572392,246345,-71.10092139888854,42.35983892125113,28778.0,28893.0,True,True
469,2019-10-07 08:03:08.4230,2019-10-07 08:10:57.8450,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,4704,Subscriber,1982,1,4356,-71.10442642058266,42.35432720375702,259919,-71.08550815795559,42.36192177694763,28988.0,29457.0,True,True
305,2019-10-07 08:06:21.4010,2019-10-07 08:11:27.0210,177,University Park,42.36264779118595,-71.1000609397888,107,Ames St at Main St,42.3625,-71.08821999999998,5865,Subscriber,1992,1,174175,-71.10314092770163,42.36360406652543,4341,-71.08902657464655,42.36092394275497,29181.0,29487.0,True,True
337,2019-10-07 08:08:09.4640,2019-10-07 08:13:46.4860,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,4184,Subscriber,1995,1,134520,-71.10192541848119,42.3673126034352,166997,-71.10697049474356,42.357775685133966,29289.0,29626.0,True,True
