tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
862,2019-10-12 07:39:47.0790,2019-10-12 07:54:10.0500,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,2345,Subscriber,1986,1,102849,-71.09856075462208,42.37242572211419,118468,-71.1228716575968,42.37431796860623,459587.0,460450.0,True,True
470,2019-10-12 07:41:23.9610,2019-10-12 07:49:14.7200,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3982,Subscriber,1999,1,86422,-71.10442900115608,42.369941632703046,45423,-71.09351741639529,42.35825591799676,459683.0,460154.0,True,True
275,2019-10-12 07:43:57.1370,2019-10-12 07:48:32.1970,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5014,Subscriber,1985,1,181978,-71.10001587651828,42.36111281170628,118853,-71.10301322187505,42.36460606942954,459837.0,460112.0,True,True
2271,2019-10-12 07:46:27.4860,2019-10-12 08:24:18.8910,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,5125,Subscriber,1971,1,133756,-71.11238677969546,42.373018329499395,123024,-71.11398835,42.36846345,459987.0,462258.0,True,True
643,2019-10-12 07:48:17.6700,2019-10-12 07:59:01.5170,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,3132,Subscriber,1993,2,201801,-71.09356732431517,42.35975810091945,165178,-71.11299780562125,42.35969738400178,460097.0,460741.0,True,True
553,2019-10-12 07:55:20.8070,2019-10-12 08:04:34.6570,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4264,Customer,1969,0,117899,-71.1041886740868,42.36250833876985,257109,-71.12148988862974,42.37240217729738,460520.0,461074.0,True,True
574,2019-10-12 07:55:23.8690,2019-10-12 08:04:58.6450,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3900,Customer,1969,0,182158,-71.100933934844,42.365453984660114,59955,-71.11612977667548,42.37220777124353,460523.0,461098.0,True,True
1223,2019-10-12 08:02:36.7560,2019-10-12 08:23:00.7360,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,2928,Customer,2000,1,34631,-71.11548701973669,42.36939145335444,201805,-71.0923991735748,42.35900790575149,460956.0,462180.0,True,True
783,2019-10-12 08:06:16.0450,2019-10-12 08:19:19.3940,139,Dana Park,42.361780439606044,-71.10809952020645,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4871,Subscriber,1973,2,133404,-71.1106797696644,42.36021417130097,159112,-71.10672264526896,42.35520355941826,461176.0,461959.0,True,True
284,2019-10-12 08:06:50.5540,2019-10-12 08:11:35.1970,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,179,MIT Vassar St,42.35560121327927,-71.10394477844237,4869,Subscriber,2000,1,257908,-71.09154304799024,42.36022304879693,4349,-71.10193723770344,42.35468678547051,461210.0,461495.0,True,True
180,2019-10-12 08:08:52.6150,2019-10-12 08:11:52.6520,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3578,Subscriber,1979,2,123506,-71.09648159110971,42.368825998519526,167469,-71.10392081666932,42.362773550009436,461332.0,461512.0,True,True
304,2019-10-12 08:09:20.8340,2019-10-12 08:14:24.9400,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3231,Subscriber,1997,2,117120,-71.10309868955477,42.36141082086328,117614,-71.10587341685736,42.3646630006048,461360.0,461664.0,True,True
647,2019-10-12 08:10:29.5910,2019-10-12 08:21:17.4010,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3982,Subscriber,2001,1,201816,-71.09322601286955,42.360701286043,259946,-71.10257042514984,42.36538570482482,461429.0,462077.0,True,True
334,2019-10-12 08:11:28.6650,2019-10-12 08:17:02.9770,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4143,Subscriber,1990,1,175675,-71.10633027770324,42.35573662177271,124918,-71.09382272195718,42.35725043995431,461488.0,461822.0,True,True
687,2019-10-12 08:11:42.4350,2019-10-12 08:23:10.0670,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3132,Subscriber,1993,2,120291,-71.1107569150833,42.35692967303399,201824,-71.09375344290599,42.360189607699375,461502.0,462190.0,True,True
334,2019-10-12 08:12:16.4390,2019-10-12 08:17:50.9700,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,141,Kendall Street,42.36356015842989,-71.08216792345047,4482,Subscriber,1991,1,201805,-71.0923991735748,42.35900790575149,4332,-71.08353676665315,42.36120872579808,461536.0,461870.0,True,True
386,2019-10-12 08:15:04.3770,2019-10-12 08:21:30.4480,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025694,2203,Subscriber,1989,1,181984,-71.09802105581801,42.370601895890005,87970,-71.11506854509076,42.371039469007954,461704.0,462090.0,True,True
131,2019-10-12 08:15:50.8340,2019-10-12 08:18:02.2650,117,Binney St / Sixth St,42.36608797388682,-71.08633603909766,398,75 Binney St,42.36550728505653,-71.0801375997653,3348,Subscriber,1974,2,257119,-71.08798768742604,42.36599941343635,203467,-71.08197325000106,42.36345317468352,461750.0,461882.0,True,True
467,2019-10-12 08:19:48.2620,2019-10-12 08:27:35.2810,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4715,Subscriber,1997,2,160994,-71.1102582573889,42.357000995528274,201804,-71.09277124838573,42.35952966139424,461988.0,462455.0,True,True
562,2019-10-12 08:21:35.6680,2019-10-12 08:30:58.1100,179,MIT Vassar St,42.35560121327927,-71.10394477844237,189,Kendall T,42.362427842912396,-71.08495473861693,4669,Subscriber,1999,1,119896,-71.10706895648731,42.35589517424924,187323,-71.08524969535532,42.36268231835431,462095.0,462658.0,True,True
942,2019-10-12 08:24:07.1910,2019-10-12 08:39:49.9370,189,Kendall T,42.362427842912396,-71.08495473861693,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,5028,Subscriber,1958,1,257060,-71.08308255000001,42.36418165,160994,-71.1102582573889,42.357000995528274,462247.0,463189.0,True,True
428,2019-10-12 08:26:31.0090,2019-10-12 08:33:39.8160,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,2059,Subscriber,1971,1,96621,-71.11522546872648,42.37040781623738,119496,-71.11286246381243,42.3718712759469,462391.0,462819.0,True,True
230,2019-10-12 08:28:13.7550,2019-10-12 08:32:04.3310,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,2154,Subscriber,1990,2,6350,-71.11879431866713,42.380998686639536,15884,-71.12122249999999,42.37505935,462493.0,462724.0,True,True
445,2019-10-12 08:28:53.7270,2019-10-12 08:36:19.5470,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,318,Ames St at Broadway,42.3636929,-71.0875672,5720,Subscriber,1984,2,20540,-71.09814005203089,42.372561129729746,50515,-71.0872644871986,42.362200021442966,462533.0,462979.0,True,True
170,2019-10-12 08:29:31.7660,2019-10-12 08:32:22.4050,177,University Park,42.36264779118595,-71.1000609397888,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,4157,Subscriber,1970,0,69947,-71.09866292026612,42.364404256459174,89956,-71.0997114078923,42.359635307039646,462571.0,462742.0,True,True
6862,2019-10-12 08:29:37.6990,2019-10-12 10:24:00.5880,179,MIT Vassar St,42.35560121327927,-71.10394477844237,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,4798,Subscriber,1963,2,259988,-71.10080359999999,42.3544471,11333,-71.09698225508656,42.36997424765117,462577.0,469440.0,True,True
335,2019-10-12 08:34:41.5530,2019-10-12 08:40:17.3190,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4871,Subscriber,1997,1,4360,-71.10314556669945,42.35543976678578,4325,-71.0934274618204,42.357644907021474,462881.0,463217.0,True,True
